id;text
UgxSBCxItKAfnsTnUUx4AaABAg;"yg penting cuma 9:07, 10jt beli hp isi iklan, skip hp sampah berarti, buat direview aja bahkan gak worth buat ditonton lebih dari 9:07🤣

mending beli samsung/iphone aja, atau hp lain yg namanya bukan xiaomi"
UgwVBYPdMuuO4SU4KMl4AaABAg;Hp recehnya mana Bang David.
Ugw1O1E2K91OFiZ7MKR4AaABAg;"Tetap Samsung mas 
Kapan Mbak sing Samsung seri seri A06 5 YA"
UgxeSgo4ir_SXcdvO0J4AaABAg;"monster = gede, tpi di injak lngsung mati??
inin hp yg pling keren, dan keren bgt buat mati krn si Martin sdh tau ni poco"
UgxBvsU2gdaxK-8MS654AaABAg;wkwk tapi budget segitu, orang orang pasti langsung mikirnya iphone/samsung
Ugx14yftaRP1qAvMlCJ4AaABAg;"Tim masih pake hp Poco mana ni^^
Semoga tahun depan bisa beli Poco X6 Pro🙏🙏🙏"
UgwpcZKD3ngv7PYcOFV4AaABAg;Tunggu f8 ultra yang sempurna
Ugy0Lj2QCR0qxz0EwxF4AaABAg;Flash kamera ngapain dipisah, padahal taruh di tengah lingkaran malah bagus itu, hadeh2 siomi siomi
Ugz4pOq5w9m1ozbeO154AaABAg;belum ngerasaain hp di atas 3jt.😢
UgxNMTGoX0ns3-ekbeB4AaABAg;pengen
UgxXVCVzcq645I5wMLh4AaABAg;Kapan review rumah sakit lagi ka
UgzdMJv8wSEVzWNH-nV4AaABAg;jamannya hp kamera bulet
UgwNHAaZasg_gah6CUN4AaABAg;Masih stay dengan f2 pro
Ugyp6bGId3jl2ocZVwd4AaABAg;kemahalan harusnya 7 juta langsung bantai-bantai ini f7 ultra
Ugz1jNlizvGCx-fwRU14AaABAg;9.6 jt tapi desain dan tampilan nya kaya hp 5-6 jt an
UgydmD5DRA0JmPban6p4AaABAg;Bang   kasih saran ke kapal api donk  kalo kopinya terlalu asem
UgzxgGVlRcGlRoZGAS94AaABAg;Semangat terus bag... 😂
Ugy7IORQ9L4GMCY-pex4AaABAg;klamanya bahas kotak aja
UgxeGj9g3cU9dgszpM14AaABAg;Bang jangn unboxing HP mahal mulu😭
UgymAiYEqFBbv1qdtQx4AaABAg;f7 udah launching, gw masih pake f1 😅
Ugxx4FhoKdPeSb0ho4h4AaABAg;10jt mending poco f6 😁
UgyPgylkmyTKBrgdt4Z4AaABAg;😢di sain nya mirip hp we Tecno spark 20 pro plus 😅
UgwzsWg6Am3U-Q5kYal4AaABAg;HP poco baru lagi bang poco F7
Ugy52ZKpSEFcyJBQYTl4AaABAg;Review Xiaomi pad 7 and pad 7 pro dong min 🙏🙏🙏
Ugx9XkzvLBWaH5sOPnt4AaABAg;Akhirnya masih ada iklan2 donk..., KWKWKW 😂😂 tolonglah Buat TEAM Xiaomi hilangkan iklan anda ini mengagu, tampilan duit 10 jt gede lo ini.
UgzcUrPRD_lehytscGV4AaABAg;"Merk merk hp udah banyak yg di review ini channel..
Gua masih aja dengan Realme C 15.pengen ganti bingung mau beli yang mana. 
Tapi gua teledoran jadi orang,dalam 1 hari ada aja insiden hp sampe jatoh ke lantai . 😩"
Ugyg3tuRp0hygz3QTs14AaABAg;Mau tanya deh (seriusan nanya) HP flagship china itu masih ada iklannya gk?? Atau sama aja kek midrange kebawah??
UgzLQ7LJ464yoKwSWex4AaABAg;Tim yang beli doang nonton kaga
UgyhmrHy5gifkwhIWyB4AaABAg;"Saya udah mulai males nonton review hp krna ga bakal ada habisnya, dan ga mungkin saya beli mengikuti update, ga mungkin beli,,


Tp malah msih sneng liat review mobil yg lebih ga mungkin lagi 😂"
AH0CE66_vDIAH0CRLDPuNy;"Baru sadar ,,, 🤭 

Sama'an kita mikirnya ,,, ngga ada habisnya 👍😂"
UgyUxRtxlYRQypXNNVZ4AaABAg;Kapan ya punya hp flangship
UgyKsyXFyk2CXGW5zqx4AaABAg;Nonton doang.. jadwal ganti hp nya tahun depan. Moga2 poco f8 wah sekali dan harganya good
UgzsvtiMPCd8eNvqeVR4AaABAg;Sekelas ultra gak ada esim
UgzTUnQfRmb4wYlVxXJ4AaABAg;"Bang kok tes nya genshin mulu sih
Udh ketinggalan jaman 
Chipset mahal buat ngemainin game brp tahun lalu mending gausah
Tes nya ke zzz aja atau wuwa bang david 
Soalnya engine lebih baik"
UgyuTmjsCqfdKrjXPMd4AaABAg;Apakah poco mau jadi realmek ke 2😂
UgyWmMtrgnklPbMfSed4AaABAg;X6 pro juga pake 3 kamera bang
UgwSQqP8F7Ka0flZkWh4AaABAg;Varian tertinggi lebih mahal iqoo 1 juta tapi buat saya utk sebagian org beranu nambah segitu utk dapat spek lebih baik
UgzUpvPoIYq9cokG-0d4AaABAg;Itu emang tujuanya murah murah ujungnya mahak2 tarik pelanggan dulu 😂
UgzR1pHG81rpO9j3MlR4AaABAg;Kikir impact lanjay juga di poco f7
UgwBc-DZeUe43h2GGGB4AaABAg;Ppco F7 Ultra masoh suka matpt ganih
Ugx790uyNQg0EHswA8R4AaABAg;"Kalo dicompare sama iqoo 13 emang plus minus sih. Tapi minusnya poco lebih kerasa.
Poco batre lebih kecil, layar belum LTPO, gaada bypass charging, iklan bejibun 😂. Nah minusnya iqoo kamera depan goyang sama gaada wireless charging ga ngaruh2 amat"
UgyZs8RGC9zKK8YscGl4AaABAg;dia yg jatuhin, kok aku yg deg degan wkwk 😂
UgxZEP0RKx22FDwQp994AaABAg;STABIIIILLL WWWOOOYY
UgzgZUdPmUeyu2IQ3ZV4AaABAg;"F7 pro lebih masuk akal daripada ultra..
Harganya ngawur.."
Ugxk7iP6wqZNjEbW1md4AaABAg;Nonton pake poco f3 nyimak
UgwaVWEs9aUrjdJJEn94AaABAg;"Prosesor nya 👹
Hasil rekaman videonya 🤡"
UgxUNhKPXtGcpuCScNp4AaABAg;gda niatan beli hp nya tapi jujur bingung mending milih Poco f7 ultra atau iqoo 13 ya kalau menurut kalian??
AH0BVsFVaBQAH0DzOkp0Vf;Sepertinya Iqoo menang Kali ini.
UgwCfQxCTZXi5TPgI3J4AaABAg;"Seandainya poco kasi storage 1 tera, iklan dihilangkan dan OS nya dibuat lebih menarik (tidak sama dengan seri dibawahnya) mungkin akan terasa lebih worthed.
FYI : Omongan kak David ini simsalabim loh gaes di dunia gadget 😀👍"
UgymTsPEKd6R2dpaOjp4AaABAg;tim yang cuma beli doang nonton kaga
Ugz3JmZPS4Jhtd_2TMV4AaABAg;mantapp
UgxvKo67bqeU0ayS6rx4AaABAg;Hamba masih menonton menggunakan Poco X5 5G 😌
Ugwy7Qb0DI-ydEN4emp4AaABAg;Tim yg nabung buat beli hp tpi di ambil lagi uang nya
UgzLYPdvcWkux7s0MTh4AaABAg;POCO F7 ULTRA MEMBUNUH KAKAKNYA XIAOMI 15 PRO DAN 15 T. WALAUPUN BEDA PROCESOR, POCO F7 ULTRA HARGA PALING MURAH DI PROCESOR SD 8 ELITE DIBAWAH HARGA 10 JUTA DARI BRAND LAIN PROCESOR SD 8 ELITE YG HARGA DIATAS 10 JUTA.
Ugz0W-fDn8TbpIxNDBZ4AaABAg;Duh kirain hrga bs 5 jt😢😢....
Ugycf6DlLzw1vSL_RJV4AaABAg;04:54 nyindir brand samsung yaa bang yang makin mahal makin hilang aksesorisnya😂
AH0B3AyR3CDAH0Ri11G-rD;Iphone juga.
AH0B3AyR3CDAH0eRLGuXOX;Karena marketnya orang2 yng udah punya duit buat beli sendiri
UgyMK_i5rAhVgyd9Sex4AaABAg;Tinggal nunggu POCO M7 Pro 5G nih belum di upload video terbaru di tunggu untuk POCO M7 PRO 5G 🙏🙏
UgzSv_95j2sRi-v6l6N4AaABAg;Please balikin ayaka di review lagi
UgzVJdF-_4ZL3wRhr_94AaABAg;Fokus ma google pixel 3
UgykhX5XZQ1ytgHMv5p4AaABAg;Hasil perekaman nya kok ada jedug jedug tipis tapi ganggu banget
UgxxMUjtWkzi1GGwuNd4AaABAg;liat pake f7 ultra kuning😊salam dari Malaysia bang❤
UgzqBRgUZ2VGq6fMD3V4AaABAg;penasaran apakah xiaomi bakal ttp rilis 15T ke indo nanti nya
AH0AsKsYpJpAH0eEDQlbhC;Pasti sih bang tp kuartal terakhir
Ugy2RFdobb9Q45BtNJJ4AaABAg;Poco f7pro mending iqoo13
UgwjsvE3j4hoCxVyE854AaABAg;wowowowowowowow😮😮😮
Ugw3Vs94nuMYHNd_tPd4AaABAg;Mending ini atau rog phone 9 ?
UgwPp1gAF0Qnx7Yf2dB4AaABAg;23:01 lho bukannya layarnya belum ltpo?
AH0Af-BhhisAH181Cc2BH-;Udah
UgzLgvDoVvkxMhqSOz54AaABAg;"F7 ulta hp sok flagship tapi bukan beneran flagship. Itu kesimpulannya.
Hp nanggung"
Ugz2WIfqwso4mzFYUEJ4AaABAg;Dengan menonton full dan takjub dengan ferformanya saya untuk bergegas membeli kopi nya di warung madura🤩🤩
Ugz5EEEDxCKS5UuM1WJ4AaABAg;hayo poco ato antam kwkwkwk
UgxJwo27jR2mdzzsExB4AaABAg;"Aq udah punya poco f6
Skip dulu
Nanti kalau poco f9 baru lagi"
UgxwlFbFterAVpWc7yd4AaABAg;9 juta ++ ada iklan, tutup mata, skip ke merk lain. secara value ngga layak hp diharga jual sekian masih ada iklan
UgyMNaki3vhZqTtCgZJ4AaABAg;Bang katanya mending IQOO 13?
UgxuQ4b4FZsc2kjqsZB4AaABAg;Genshin udh ga cocok buat jadi benchmark hp flegship sekarang....udh enteng banget
UgwMhqIYKpEZYJX9K-B4AaABAg;Dari low-high si paling 6,67 minim inov🤪
UgwhVjcwWI2G2mJS3X54AaABAg;Setidaknya minimal kalo udah flagship jangan kasih iklan😂
UgyhelImVOKofuuJ8NR4AaABAg;Sama tecno 20 pro plus yg warna ijo juga bagus tecno dri pada poco F7 ultra
Ugz74WeSDyrRCilSFRR4AaABAg;"Serius hampir 10 jt masih usb type C 2.0 ??? 😰 
Fitur bypass charging ??? 😨
Ya kan kamera bagus + wireless charging bg. 🤡"
UgyaOk08kItqJ2Wzb4d4AaABAg;Nonton pakai Poco X3 pro 😅😅😅
UgznX2TvKBWOTjRdwqd4AaABAg;Kopi kapan rabi😂
Ugwes4uasUlYcaquvUF4AaABAg;yang iklan di tema itu keknya susah diilangin,soalnya itu buatan orang dan dihargai,jadi kalo mau yang gratisan harus nonton iklan dulu,kalo gak mau nonton iklan ya bayar
UgyJb7L8YLmX8FjrljB4AaABAg;Hemm.. Gak
UgznWbGC4RXg0EKCyt14AaABAg;Lagi lagi iklan
Ugzd2XK0RfgRbHlAbjd4AaABAg;"Kesimpulan buat poco F7 ultra (versi gw)

- kamera belakang masih menganut kamera POCO F4 beda jarak doang boba-nya biar keliatan gede 😂
Tapi kualitas pas rekam masih sama aja ada jitter2nya.
- Body dari kaca ya sama aja kek F4 cuma di modif biar kek google pixel 😂
- Bodynya ngotak abieessz. Gak ada perbedaan dong minimal agak curve dikit atuh biar kagak capek megangnya 😂

Namun ada kelebihan dibanding poco f4
- Kamera depan jadi stabil beut 😮 (poco f7 ultra) jadi pengen.
-Baterai ada peningkatan tapi gak gede2 amat 😂
- IR blaster nya good jadi gak ngeraba-raba pas mencet tombol dilayar.
- chipsetnya amazing sih nilainya sampai 2.5jt 😂 poco f4 mentok dapet SD870 chipset nanggung 😂 gen 1 kagak apalagi gen 2 
-  chargernya woow sih 2x faster dari F4 😮 jadi pengen 
- memorynya gede juga njiirr jadi pengen. 😂
- IP68. itu yang gw idamkan jika hp panas tinggal ceburin di air es aja 😂
- adanya fitur wireless charging. Amazing sih...

Cumaaa
Ada yang belum dijelasin tadi

Fitur NFC ditaruh mana ?
Divideo gak dijelasin apakah dihilangin... (?)

Kalau NFC hilang...gak ah..mau top up e-money bakalan susah gak ada fitur itu. 😂

Sama 1 lagi...
Sekarang kan pemerintah bilang adanya e-SIM. Nah apakah kalian mau merogoh kocek segitu yang belum ada fitur e-SIM ?

Ntar deh nunggu F8 pasti tembus harga 15 jt 😂 kudu kerja keras lagi gw

Yang dulu beli f4 aja mengira dah mahal.
Apalagi yang sekarang makin edan harganya"
UgwSKrYHUNOfxpIpNlB4AaABAg;android rata-rata ada iklannya
UgwyvzDeFvjja2MlEdh4AaABAg;Males bet dah  hp baru mahal ada iklan2nya kek gitu gila
UgxwEfqGz1yC71r7meJ4AaABAg;Ini bakalan ada terus atau kaya bakalan ada berhenti produksi mau beli tapi di ahir bulan
UgyGnC6sC4YSaf7ZzD54AaABAg;Harga Poco skrg udah masuk ke ranah Flagship...kirain masih di menengah
UgzAPoXOppYb6LxotIV4AaABAg;"Sekali"" tes gaming tuh Wuthering Waves bang drpd genshin"
UgxxuLWL5BafI1zcRyp4AaABAg;Harga segitu tapi ada iklannya 😢,
Ugw24eHLZrKmweFZLyF4AaABAg;Allhamdulilah hp yg ku pake buat nonton ini adalah Oppo F7 tahun 2018..abangnya baru review nya sekarang 😁
Ugzzy0E1R5UhOB5zzZN4AaABAg;Kamera Sharing-an 3 tomoe
UgyPPXjCD3TnzM-7TSN4AaABAg;kapan bahas poco m7 pro😡
UgwMOzExj30pGxlfEWd4AaABAg;20:34 Buset Ultrawide ISO 20000 🗿
UgzGmWGhPFXVCGOCkpB4AaABAg;Andai design poco kembali ke seri f1 f2
UgyTMYhC9HYzL3tfU954AaABAg;Giliran poco atau Xiaomi patokannya pake harga early bird, giliran merk lain (transion BBK) pake harga patokanya harga SRP. keliatan keberpihakanya dengan brand ini. 😂😂😂
Ugz8xBgYBFobiWOC2fp4AaABAg;"Judul video kaga salah bang?
Bukannya Rp9.599 ribu yak, kalo Rp9.599 juta mah jadi Rp9.599.000.000💀"
AH09JwwJlYNAH09PKqCcJh;Atau salah tanda baca yang seharusnya koma malah titik?
UgzeZ8ssR5dGIlLPvKF4AaABAg;Alhamdulillah sudah kebeli kopi kapa api spesial mix nya 😢
UgzAWJGM4bi-fXpUBf94AaABAg;Poco f7 ultra sama iqoo 13 bagusan mana? Secara harga kan beda tipis
UgzDFRjjkAuHlSPy4_B4AaABAg;Nonton pake F7 Pro, untuk versi Ultra skip dulu deh hehe.
UgzJgQoSexgPO8e2BFR4AaABAg;AQ pribadi mending S24 beli online harga 9juta...update jangka panjang..anti iklan
UgyNGuHqbVwdiqt-4YF4AaABAg;6:12 poco x3 nfc menangis ga di anggep
UgyKjawQxd6r4hv5UuF4AaABAg;Poco tetep poco 🤦
UgyqRTxR5LSfV6jhKVV4AaABAg;Bang nanti tes game nya tambah zzz bang itu lebih berat daripada gensin
Ugw5-iDp8qUniOlnkUh4AaABAg;what a move 😂 hp 10 jutaan masih ada iklan, skip
UgzJkF9OC9skSI3MkBF4AaABAg;Termahal Poco sebelum ini ya Poco F2 Pro
Ugxwi49_qxkCztUXX_t4AaABAg;Seri 7 poco ini emang monster bgt sihh
UgzEGolYUhSxitSEMQJ4AaABAg;Jejak dulu 😂
Ugxa2AL9cSuC_RTrUCJ4AaABAg;Next Review Infinix Note 50 vs Realme 14 ketahanan bateri? 🔋
UgyK0BRepPNpDV7qoKR4AaABAg;11:00 Iklannya bisa dimatikan di setting bang
UgweQoUjBXpIEU1Wv0Z4AaABAg;Tim yang mending iqoo 13👇👇👇
UgxekBIzT0RhRXbycGV4AaABAg;Tapi salut Xiaomi hampirr semua lininya masuk resmi Indo
Ugz3AZB0fM2S53G7KVl4AaABAg;Bang bahas hp INOI dong.. Pendatang baru tuh
UgxzPPiwwi4x3810fH54AaABAg;Bang bahas hp INOI dong.. Pendatang baru tuh
UgxUq6eEVG58IQqLFBx4AaABAg;8:19 Keluar Kodam nya
UgwM7djAR2UednH8MZl4AaABAg;Tolong reviuw realme 7 pro dan honor 200 pro dong bg, jgn lupa ya bg 😊
UgyraWTTF0QsAn9WeXZ4AaABAg;Bagusan iqoo 13 pro atau poco f7 ultra
UgwuaMw5sOnJyWKihNJ4AaABAg;dari semua hp kayaknya stabilizernnya paling bagus samsung
Ugz0RSlh13mn7b88xFV4AaABAg;Poco f7 pro VS samsung s24fe ..
UgzgpkILmi2k5ww-6lx4AaABAg;Gua tanpa setelan apa² langsung hilang iklannya, di file manager ama keamanan, awal² beli ada
Ugzhx1QN7as7L2VtwQB4AaABAg;Bang kapan red magic 10 pro+
UgyfTzZ8try4H9r3gmF4AaABAg;tim yang cuma beli, nonton kaga
UgxcWaMB42f-P0C793V4AaABAg;Wih thumbnail baru
Ugy908fgHI4oHRow4nN4AaABAg;Untuk hp all rounder, Xiaomi 14T Pro terasa jauh lebih worth it..
UgypGcc8WSeZGbgwdrJ4AaABAg;Poconya Beraksi 🎉🎉
UgxOKTV3jDZTpfHiRat4AaABAg;Poco selalu kasih Daleman yg wah , cuma soalnya desain suka agak over bagian camera belakangnya
Ugzn-rZAEcoroNbvTkl4AaABAg;knp ada aplikasi shizuku bang??
UgxGk16nWMDEbRJTjF54AaABAg;minta saran bang,  kalo mau beli hp online aman engga ya? baru pertama kali mau nyoba soalnya
UgzQ6zlDsGL_xCMLlVh4AaABAg;mau hp mahal, menengah, murah. main game nya apa? ya! Genshin.....
Ugx6RthBiwoqUnq_btl4AaABAg;Hp mahal kok muncul iklan... gk malu tah poco hoy....
Ugwu79SiWlt_jzQ3Qth4AaABAg;Review HUAWEI XT ULTIMATE Bang😅
UgxkIqSmisBzmf1k4-p4AaABAg;"Percuma mahal"", kalau tetap dikasih iklan"
UgzkbfOJXRhmN5lQ3mx4AaABAg;nunggu infinix note 50pro + 5g aja 😂
UgydNoRTuucFW60UHqB4AaABAg;Udah sampe seri f7 tapi masih pake seri f1 😭
UgzdIkO6bB7nnBh2wul4AaABAg;Kenapa ngak dibuat naruto edition sharingan😅
Ugy4oVE9cYmHtCm0EE54AaABAg;1:10 ga pas, kemanisan tu kopi fakta nya
AH07b8IWZ8VAH0NwrhTXni;Betul.. Itu sirup kopi
AH07b8IWZ8VAH0TYqsluCb;Namanya juga orang lagi ngiklan bang 🤣
AH07b8IWZ8VAH0aQNODSsu;Tergantung, kalau aku, KEMANISAN. Semua kopi mix kemasan bagiku kemanisan semua😂
UgykOzHavw6rEVBDACR4AaABAg;Sekip untuk yg ini ,tidak rekomndsi
UgyYS2g5n7KalL2nOL54AaABAg;Bang hp pixel nya dijual enggak?
UgwAYAhoef5cKP8TFmF4AaABAg;anjay 10 juta masih mikir buat setting2 ngilangin iklan
UgwTWdk1x9rJGW9DAB54AaABAg;sayangnya blm support esim
UgxRrRO_YjwGumhNpW14AaABAg;makasih ya gue udah pesen 1 kopi kapal api mix
Ugy0PRurzfjqR8-WK_R4AaABAg;desainnya ga cocok sih untuk harga 10 juga, hp 1-2 jutaan banyak yg pake frame kamera bulet di sebelah kiri.
Ugy4AfaeGHvJ__5LL4l4AaABAg;10 juta desain kamera rasa 2jtan, mirip infinix note 12 2023😂
UgyAf2LQ7aTowRNHsFp4AaABAg;Iklan ohh iklann 😂
Ugxo6kVC12TuFdmRaLZ4AaABAg;"ANDROID Batre BADAK 

IOS Batre KELINCI 😂😂"
UgyZiNVd6sVN-BIV4hJ4AaABAg;Mohon reviuw realme gt 7 pro bg, GBU
Ugxzp0_Xux8oeRErWgt4AaABAg;menunggu harga 6jtan🗿
Ugwfiy7_vDnAXfquLcF4AaABAg;Harus makasih emang sma kapala api
Ugy2IRxnrBKh3DMVMBR4AaABAg;"Penyakit nya hp Xiaomi, Poco msh ada ya, video itu entah knp nyendut"" begitu, padahal kalo buat foto bagus kualitas nya bisa bersaing sama merek lain di kelas nya, tapi tidak dengan video nya 😅😅😅"
UgybLuszIzNpqfrUL4h4AaABAg;Ada geter2nya ada geter2 nya
UgwNz3OTwcrdtrpEPeJ4AaABAg;"Ini kawin sama ini jadinya ini

Ngakak langsung😂"
UgyR25Kn5UXKZlQO5QJ4AaABAg;sayangnya masih terasa getarnya pas rekam video 4k 60fps
Ugxq07vOu25CZtb9V5V4AaABAg;Aku pake redmi note 14 pro 5g gada iklannya
UgwXD9O6TpyaNjW8Te14AaABAg;HP udah nyentuh harga 9+ design kayak HP 2 jutaan, sayang
Ugx9VTbdVIy6XHU-fIt4AaABAg;bang david fix nonton naruto
UgzAKEiS48OsDemAxYt4AaABAg;Punya f6 aja sudah bagus apalagi ini
Ugy6PTBxj391wSDZbpB4AaABAg;"waah ada si pixel jadul di mejanya 
masih team pixel kah bang david nih 😁"
Ugw8CqY44q69YSz9I7R4AaABAg;"0:46 Bang david sekedar uneg"" nih buat kapal api sachet yg spesial mix kopi+gula mnurut sya masih agak kemanisan sih, apalagi pas kondisi udah agak dingin kerasa bgt.
Mnding kurang manis bisa diakalin tmbah gula sndiri drpda terlalu manis ditambah air jadi encer😂"
UgxjGRh9diXSEipnDG14AaABAg;Jual chipset doang
UgwFyq6W1_VAJcj5LwR4AaABAg;"4K 60fps.. tp kamera nya jiter/kedut""... Hemmmm"
UgwJWXVlV6JUBnrWaEF4AaABAg;"Design

Amati-tiru-modif-rilis"
Ugwjmz3gFrh2wm-81L54AaABAg;6:45 keren sih
UgyTESAY9rxGSMqcNy14AaABAg;Buset baru megang f6 selama 6 bulan f7 ultra malah udh muncul 😢
Ugw2b75-FfRjSOgWQAJ4AaABAg;Poco kok 10 jt
UgyHpvBNklBFMgtKqqJ4AaABAg;Mending xiaomi 14t pro
UgwgzSACPX-CNVlJcgR4AaABAg;Hape mahal doang keterlaluan sih kalo masih ada iklan di dalam hape. Mending banting aja buang ketempat sampah
UgzkNcJK-8B27V18xWB4AaABAg;Bentuk kamera yg aneh
Ugx5_YNnXVYY2hyvhxF4AaABAg;Setelah nonton ini akhirnya saya beli rog phone 9 pro
UgxlAOA0_33FhrOwZtN4AaABAg;Masih setia sama Samsung galaxy j2 prime
Ugz2Qb62lKwUstNCbjp4AaABAg;Mahal ternyata hp import (dibuat di Tiongkok) .. Pantes ajah harganya bukan poco banget yang biasanya nikung harga sebagai flagahip killer 😅
UgwP3iO-m3tmEHayHqZ4AaABAg;desain tidak punya identitas, mahal kelihatan murah
UgyavKbj8jK42HRe37V4AaABAg;bang coba bikin video daftar hp yang support e sim
UgyalOIvpCh0fs292bp4AaABAg;"Ada harga ada kualitas ya teman2.
Ketika suatu merk menawarkan embel2 flagship dengan harga murah, percayalah ada hal yang dikorbankan.
Ketika harga sudah nyentuh segitu, pilihannya gak hanya poco atau iqoo, dari merk lain banyak yang bisa jadi pertimbangan.
Kalau saya sih nambah sedikiti pilih ambil S 25 reguler"
UgwscdOK8qR9yv0JdwN4AaABAg;Upgrade dri F4 ke f7pro wort it g sh? Dana 8jt± ap ad yg lebih power full?
UgzVMsj-UzPZuQStFJd4AaABAg;team yang cuman bisa beli kopi kapal api ☝
Ugxr_dfk0rwvtbsIuJ14AaABAg;Awal gua liat design kameranya emang aneh kek murah, tapi pas BG David bilang kek mangekyu Sharingan tiba tiba kok oh iya iya cakep juga, *karna saya penggemar anime naruto😂
Ugyf-lBLEdM_8F3Q83t4AaABAg;"karena ada minta poco F7 pro dan ultra jadi nya mereka launching waktu poco F6 di indonesia netizen minta versi pro sama ultra mana?






dan ini jawaban versi pro dan ultra ,jika gk minat beli atau gimana ntar poco series kembali ke lama,seperti poco F8 atau poco F9 karena series pro atau ultra launching di indonesia bermasalah harga (balik lagi poco di china dan global gimana internal)"
Ugyo4BZjlH2t6mHwQ-d4AaABAg;Ini yang ditunggu tunggu😊
UgxNslleUP4kNdOERYh4AaABAg;Gw Yg msh pke Poco f1 😂
UgzvsHCH8GG9SKL6XFZ4AaABAg;Alhamdulillah saya sdh kebeli Samsung s23
UgyNtpTlOlPqdzXkttl4AaABAg;Tetap Samsung ❤
Ugwzo1jMCkit8kHvNLx4AaABAg;Masa iya awalnya hape GACHA sampai Harga dengan 10 JT Plus Hyperbug OS iya gak dulu lah SOK,IQOO 13 Lebih Worth it sih 💯
UgyWMvDUF9KkS4aS1fl4AaABAg;Banyak sales sebelah disini😂 kayak mampu beli aja
UgxwMNBH-C9rHDHMawJ4AaABAg;Oppo sharingan
UgzNEf4esPB7ZwxqwLF4AaABAg;Hyperbug seharga flagship😱
Ugx7SsOFdQVH1zOFN194AaABAg;"Xiaomi udah mulai waras ngeluarin Xiaomi 14T Pro, eh adeknya Poco malah bertingkah konyol wkwkwk
Ga ngerti sih marketnya ini dimana, soalnya brand nya udah melalang buana di midrange tapi produknya malah lompat ke flagship nanggung. Makin banyak persaingan bagus sih, tapi dia nyenggol midrange kejauhan, nyenggol flagship juga serba nanggung. Bahkan produk abangnya sendiri lebih bagus dan lebih murah (Xiaomi 14T Pro), dan ga beriklan pastinya. Bingung jir wkwk."
Ugwna3eQj386FYoNGLB4AaABAg;HEMAT2 GUYS. 2025 Gelap
UgwJGdRGyeQ2uJp5izR4AaABAg;"Jelek camera videonya, wkwk 
masih belum keluar dri Poco/Redmi"
Ugyubdl5TNk2N-dty0h4AaABAg;pfft iklan akwkwkwkw
Ugwgu25hkwPb4AseXv54AaABAg;"Ternyata F4 antutunya cuma ¼nya 😢
Tapi masih oke sampe hari ini"
UgwKZcDldL1Vr5CclnR4AaABAg;10juta ada iklan hahaha
UgwOBaxAKr2_3UqzMM54AaABAg;Jadi ttp mending seri X pro dong ya
UgzHvxTQQorNe-0_sOp4AaABAg;Kekurangan Poco F7U yg belum di sebutin sama bang David ..tidak AdaFitur Bypass Charging ..   kalau di IQOO13 ada
UgyclNTj3ob6uA4ooE14AaABAg;Kamera nya mirip apk shareit
UgzPebhBdZFdAYwZx2x4AaABAg;Deep compare bang poco f7 ultra vs iqoo 13
Ugw3ha_pfZtwzLqOXQp4AaABAg;saya mau kalo di kasih bang
UgwXUd3H_tkg3_-Punx4AaABAg;Bang kopi kapal api pakai chipset apaan bang 🫵🙏
Ugy9jxb3IP-N7wkRPX14AaABAg;Genshin gak berat lagi pindah ke wuwa
UgyKL0IiYwvVHyO_Lzl4AaABAg;Nonton nya pake poco c65 😢
UgwbK-auJjbMDMWK-up4AaABAg;ga akan banyak yg beli
UgzoXadWtFpBytpHezp4AaABAg;06:05 poco x3 nfc buletan kamera 5 senyum2😅
UgxyLnR13R-bOsWac994AaABAg;Nonton pake poco F3 🔥
UgymuXSJj9mc7Q7gAv14AaABAg;yang nonton pake a56 ngumpul sini >>
UgyD2guvpSy5-7BwmqZ4AaABAg;Dari belakang seperti texhno spark 😅
UgyHR_bf_1kfNEbZ6dB4AaABAg;iya sihh, ini emng flagship tapi kalo di bandingin flagship lain kayak iqoo 13 masih kalah(karena iqoo 13 bisa genshin 144 fps highest sedangkan ini mentok di 60 fps(
Ugzmqs7lO-iQreClWmN4AaABAg;P͎U͎L͎A͎U͎W͎I͎N͎ tuh kayak udah jadi lifestyle baru ya?
Ugzof5c-HUGPVSTpP1R4AaABAg;Temen kampus gue aja sampe bikin grup bahas 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 doang.
Ugz3avqDjbQuDAcWMwB4AaABAg;😱harganya 9 milyar🤯
UgxPEeQHKJqxXym1aXN4AaABAg;Dengerin deh, tiap nongkrong pasti ada yang nyelipin “eh, udah coba 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 belum?”
UgxsY436XN1QfSJ46Bt4AaABAg;Hp bekas review, dijual lagi gak bang?
Ugyu_DS20hqqFBhN3mV4AaABAg;Harga 9,6 juta kek gk ad identiti nya itu HP Flagship/mahal...Box biasa aja, design biasa aja, Kamera untuk ukuran flagship biasa aja, Blom LTPO, paling parah sih masa semahal itu kek gk ada yang beda dari seri midrange or low entry levelnya (Iklannya itu, kacau) 😂
UgzugaUoal2shwZDxNd4AaABAg;Dah beli Xiaomi 15 😢
Ugwz-lC8kfANyVcewyh4AaABAg;Poco harusnya kasih hrga 7 juta lebih buat 8 elite biar rame
